DBUID,24hr_trip_count_August_2018
35204154007,3206
35204154009,2532
35204155001,791
35204157002,3204
35204157005,2522
35204157007,3091
35204157010,2453
35204157011,2656
35204157012,2550
35204157015,2238
35204157020,2272
35204157023,2246
35204271005,104
35204272001,1266
35204273001,1266
35204274001,1266
35204275001,1845
35204275002,1914
35204275003,1907
35204276001,382
35204276002,355
35204276003,493
35204276004,493
35204276005,355
35204276006,264
35204277001,899
35204277007,899
35204277008,1015
35204277009,1015
35204373002,877
35204374001,50
35204374002,50
35204374003,50
35204374004,99
35204374005,294
35204375001,294
35204375002,294
35204375003,294
35204375004,294
35204375005,294
35204375006,484
35204375007,484
35204376001,484
35204376002,389
35204479029,526
35204479030,153
35204479033,236
35204479034,256
35204479035,409
35204479036,256
35204479038,488
35204479045,154
35204479048,465
35204479051,153
35204479053,115
35204479054,463
35204479075,236
35204479078,710
35204479079,153
35204630001,1806
35204479080,256
35203682002,230
35203682003,230
35203683001,230
35203683002,230
35203683003,230
35203684002,230
35203684003,230
35203684004,230
35203684005,404
35203685003,230
35203686002,174
35203760001,393
35203760002,393
35203761001,393
35203761002,393
35203761003,393
35203761004,393
35203762001,393
35203762002,393
35203762003,393
35203762004,393
35203762005,393
35203766003,745
35203786003,436
35203786004,554
35203786005,614
35203786006,444
35203937004,641
35203937006,641
35203938001,550
35203938002,747
35203939001,747
35203939002,747
35203939003,746
35203940001,550
35203940002,760
35203940003,550
35204049015,955
35204052001,990
35203940004,760
35204057001,1163
35204058002,1153
35204058005,372
35204059002,752
35204059003,1373
35204060004,518
35204060008,1131
35204155002,940
35204155003,866
35204155004,940
35204156001,2228
35204156002,2228
35204157001,2547
35204060009,1131
35204060010,0
35204060011,1131
35204061002,305
35204061003,305
35204157029,2274
35204157030,2671
35204157032,2730
35204271004,535
35204157037,1641
35204157038,2547
35204157039,3505
35204157040,3505
35204157041,1438
35204157042,2904
35204159001,832
35204159002,832
35204159003,832
35204159004,994
35204159005,832
35204160001,893
35204160002,2975
35204161001,1540
35204161002,1737
35204162001,634
35204277013,899
35204277014,899
35204277015,899
35204277016,899
35204277017,899
35204277018,1015
35204278003,353
35204278004,386
35204278005,1025
35204278013,1165
35204279002,522
35204279003,466
35204279005,573
35204279006,573
35204279008,650
35204279009,522
35204376003,484
35204377001,484
35204377002,484
35204377003,484
35204377005,484
35204377008,484
35204378001,484
35204378002,484
35204378003,484
35204379001,484
35204379002,484
35204379003,484
35204379004,484
35204380001,1553
35204381001,1553
35204381002,1565
35204382001,2403
35204383001,1392
35204383002,1674
35204383003,3131
35204383004,2402
35204383005,1678
35204383006,400
35204384001,1816
35204384002,2188
35204385001,1690
35204385002,853
35203686009,413
35203686010,582
35203687004,582
35203687006,563
35203687007,548
35203687010,582
35203687011,582
35203688001,901
35203688002,345
35203688003,582
35203689001,549
35203689002,549
35203689003,901
35203690001,319
35203786009,436
35203786012,436
35203787003,554
35203787009,436
35203787010,554
35203787011,436
35203788003,0
35203788007,60
35203788008,60
35203936001,477
35203936002,205
35203943001,587
35203943002,587
35203945002,1292
35203945003,1175
35203945005,1457
35203946001,1072
35203947001,1200
35203948001,1385
35203951001,1072
35203953002,847
35203953003,847
35204062001,553
35204063001,927
35204064001,1179
35204065001,808
35204066004,1079
35204066005,1080
35204067001,634
35204067002,477
35204067006,305
35204162002,336
35204162003,183
35204162004,183
35204163001,808
35204163002,713
35204163003,988
35204163004,808
35204163006,988
35204163007,899
35204164001,393
35204164002,624
35204164003,434
35204165002,777
35204165005,875
35204166001,1095
35204166002,1167
35204166003,1377
35204166004,1095
35204167001,910
35204167002,749
35204280001,379
35204280002,661
35204280003,379
35204280004,379
35204281001,1284
35204281002,379
35204282001,379
35204282002,521
35204283002,1405
35204283003,487
35204284001,1200
35204285001,1405
35204285002,1123
35204286001,1123
35204286002,1405
35204287004,1272
35204288002,1272
35204386001,1080
35204386002,972
35204386003,173
35204387001,1810
35204388001,853
35204388002,1445
35204388003,1445
35204388004,1796
35204389001,3132
35204389002,3066
35204389003,3016
35204389004,3017
35204389005,3016
35204390001,3148
35204391004,1172
35204391005,263
35204391006,263
35204392001,263
35204392002,936
35204393001,263
35204393002,263
35204393003,263
35204393004,393
35204393005,244
35204479091,435
35203691002,901
35203691003,549
35203692001,319
35203692002,319
35203693001,204
35203693002,45
35203694001,45
35203694002,319
35203695002,45
35203695003,45
35203695004,45
35203788011,18
35203788012,0
35203788013,0
35203788014,0
35203788015,0
35203789001,674
35203789002,120
35203789003,269
35203953004,847
35203953005,847
35203953006,847
35203953007,246
35203954001,439
35203954013,3938
35203954016,439
35203954017,3938
35203954018,1850
35203954019,2786
35203954020,1399
35203954021,3938
35203954022,439
35203954023,2078
35203954024,2786
35204066006,1079
35204068001,666
35204069004,639
35204070002,564
35204070003,564
35204070004,386
35204070005,639
35204072006,1311
35204163005,988
35204167003,749
35204168001,628
35204168002,760
35204168003,628
35204168004,628
35204279010,541
35200088003,1394
35200089001,1181
35203696001,45
35203696002,45
35203697001,45
35203697002,319
35203697003,319
35203698001,319
35203698002,319
35203698003,319
35203699002,777
35203699003,1182
35203699006,45
35203699007,632
35203790001,426
35203790002,426
35203790003,426
35203791002,426
35203791003,426
35203791007,427
35203792001,426
35203792002,426
35203792005,426
35203792006,426
35203792008,426
35203792009,426
35203792010,426
35203792013,426
35203792015,426
35203792019,426
35203792020,426
35203793004,426
35203794001,426
35203794002,426
35203710002,493
35203711001,672
35203711002,672
35203820004,2209
35203820005,2053
35203828001,2039
35203828002,1876
35203828003,1876
35203829001,1876
35203829002,1876
35203830001,1017
35203830002,2039
35203830003,1876
35203833001,1680
35203961003,1448
35203961004,155
35203961005,1448
35203973008,393
35203973009,393
35203973010,393
35203974004,1201
35203975001,1741
35203975002,1741
35204081002,978
35204081003,581
35204081004,495
35204084002,552
35204084003,552
35204085001,1092
35204087001,880
35204088002,2019
35204088003,1302
35204089001,3247
35204090001,3124
35204173001,1090
35204173002,624
35204173003,632
35204173004,523
35204174001,358
35204174002,358
35204174003,358
35204176001,1057
35204176002,1131
35204176003,1057
35204176004,1057
35204177001,368
35204177002,592
35204177003,368
35204178001,0
35204178002,1249
35204179001,427
35204179002,2487
35204180001,613
35204180002,1070
35204180003,1070
35204294002,859
35204294003,554
35204295001,554
35204295002,554
35204295003,990
35204296001,872
35204296002,872
35204296003,872
35204296004,934
35204297001,934
35201583007,0
35201584001,315
35201584002,278
35201584003,278
35201585001,278
35201585002,278
35201585003,278
35201585004,278
35201586001,278
35201586003,278
35201586004,278
35201586005,278
35201587001,278
35201587002,278
35201587003,278
35203803002,1292
35203807001,1876
35203808001,1876
35203809001,1876
35203810001,1602
35203811001,1328
35203811002,1328
35203812001,363
35203812003,1390
35203812005,1390
35203813001,2094
35203813002,2093
35203815001,1885
35203815002,2192
35203815003,2094
35203816001,2041
35203816002,3838
35203817001,3321
35203817002,2718
35203818001,2041
35203818002,2209
35203819001,2041
35203819002,2804
35203820001,2041
35203713003,145
35203713004,145
35203962001,698
35203965002,1591
35203965003,1823
35203971001,1285
35203973001,393
35203973003,393
35203973004,393
35203973005,393
35203973006,393
35203973007,393
35203844002,1976
35203845001,1976
35203845002,1382
35203846002,1495
35203846004,1969
35203847001,1863
35203848005,1638
35203848006,1124
35203848007,1646
35203848015,1638
35203848016,0
35204082001,1076
35204083001,949
35204084001,262
35203981001,865
35203981002,986
35203984001,3132
35203984002,3132
35203986001,1495
35203986002,1495
35203987001,797
35203987003,946
35203987004,946
35203989002,523
35203989004,523
35203989005,166
35204090002,2255
35204093005,454
35204094001,994
35204094002,1094
35204095001,272
35204095002,471
35204096001,1994
35204097001,1983
35204180004,865
35204180005,1070
35204181002,636
35204181003,518
35204181004,636
35204181005,518
35204182001,264
35204182002,264
35204182003,0
35204182004,152
35204182005,0
35204183001,760
35204300002,498
35204300003,498
35204301001,554
35204301002,118
35204301003,498
35204301004,730
35204302001,498
35204302002,498
35201587005,485
35201587006,278
35201587007,278
35201588001,315
35201588002,278
35201588003,278
35201588004,278
35201589001,485
35201589002,485
35201589003,485
35201589004,485
35201589005,485
35201590001,315
35201590002,315
35201590004,315
35201590005,315
35201590006,621
35201590007,144
35201591001,621
35201591002,621
35201591004,621
35201591005,621
35201591006,621
35201591007,315
35201591008,621
35201592001,144
35201592002,144
35201592003,144
35201592004,227
35201593001,144
35201593002,144
35201593003,144
35201593004,447
35201593005,144
35201593006,450
35201594001,144
35203708002,672
35203709001,672
35203709002,672
35203710001,498
35203714001,145
35203715001,145
35203715002,145
35203833002,2347
35203834001,2073
35203834002,2130
35203835001,2130
35203836002,2621
35203836003,2621
35203837001,2621
35203838001,2621
35203838002,2621
35203841001,2121
35203841002,1587
35203842004,1587
35203842005,1587
35203843001,1976
35203844001,1863
35203718007,215
35203718008,375
35203718009,230
35203718010,375
35203718012,360
35203849001,1653
35203849002,1653
35203976001,372
35203977001,1913
35203978001,243
35203979001,1309
35203979002,1388
35203980001,1177
35203850007,1749
35203850012,0
35203850013,1262
35204091001,2120
35204091002,555
35204091003,1532
35204091004,762
35204092002,324
35204092003,608
35204093002,1010
35203990004,1470
35203990005,2051
35203990006,2051
35203991001,2216
35203991002,1443
35203992002,1167
35203992003,1101
35203993001,1052
35203993002,846
35203993003,846
35203993004,846
35203993005,1052
35203994001,1167
35203994002,1167
35204098001,138
35204100001,1616
35204101001,776
35204101003,1971
35204101005,1573
35204101006,1377
35204101010,1616
35204103004,355
35204105001,1130
35204106002,909
35204106003,909
35204106004,669
35204106006,428
35204106007,428
35204106008,669
35204106009,909
35204106011,1032
35204183002,760
35204183003,642
35204184001,1607
35204186001,1873
35204186002,2526
35204186003,2911
35204187001,1873
35204188001,2115
35204189001,2175
35204190001,1439
35204191001,840
35204192001,840
35204193001,183
35204194001,1002
35204304004,786
35204195001,892
35203712001,672
35203712002,672
35203718013,145
35203718014,257
35203718015,375
35203718016,360
35203719001,145
35203719002,257
35203719003,257
35203719004,375
35203719005,375
35203719006,375
35203849003,1653
35203849004,1653
35203849005,2380
35203720002,375
35203720003,375
35203720004,375
35203720005,375
35203720006,375
35203721001,375
35203851001,1593
35203851002,1749
35203852001,1757
35203852002,1593
35203852003,1757
35203853001,1593
35203857005,1749
35203858001,1913
35203858002,1749
35203858003,1913
35203858004,1749
35203990001,2051
35203990002,2051
35203990003,2051
35203860002,1749
35203860003,1749
35203861001,1749
35203864001,1913
35203865001,1757
35203866001,1913
35203867001,1757
35203867002,1757
35203867003,1757
35203867004,1757
35203867005,1757
35203868001,727
35203868002,727
35203868003,1757
35203868004,727
35203868005,1913
35203868006,1913
35203869002,1757
35203869003,1757
35203869004,1757
35203869005,1757
35203995002,1858
35203995004,2293
35203997002,2651
35203997003,2651
35203998005,183
35203998006,583
35203998009,0
35204001001,1991
35204003001,1439
35204003004,1439
35204004001,2955
35204004002,1320
35204005002,193
35204005003,546
35204005004,832
35204007001,821
35204106012,570
35204107001,1433
35204107002,1151
35204107003,1434
35204109001,598
35204110001,1115
35204110003,1115
35204110004,1159
35204111001,1496
35204113001,137
35204195002,892
35204195003,1570
35204196001,892
35204197001,931
35204198001,892
35204199001,924
35204200001,924
35204200002,924
35204201001,345
35204201002,456
35204201003,0
35204201004,401
35204202001,456
35204202002,519
35204202003,519
35204202004,456
35204204001,577
35204205001,162
35204205002,426
35204206001,426
35204206002,426
35204207001,980
35204207002,985
35204207003,985
35204207004,823
35204208001,431
35203716001,145
35203717002,145
35203717003,145
35203718001,360
35203718004,230
35203721002,230
35203721003,230
35203721004,230
35203722001,230
35203722002,230
35203723001,230
35203723002,230
35203723003,230
35203859001,1749
35203860001,1749
35203724003,486
35203725001,486
35203725002,486
35203726002,368
35203726003,368
35203726004,256
35203729001,631
35203729002,649
35203869008,0
35203870003,1426
35203870004,1757
35203870006,1530
35203870007,1426
35203871001,1757
35203871002,1757
35203871003,1757
35203871004,1913
35203872001,1861
35203872002,1757
35203998002,431
35203998003,431
35203998004,183
35203876001,1099
35203877002,1041
35203877003,1041
35203878001,843
35203880004,1995
35203881001,1162
35203881002,2395
35203881003,1162
35203882001,1468
35203882002,1162
35203883001,1468
35203883002,1468
35203884002,1468
35203884003,1076
35203884004,2613
35203884005,1076
35204007006,821
35204009001,1540
35204010004,446
35204010005,1201
35204010007,469
35204010011,476
35204010012,42
35204010013,628
35204011001,756
35204011002,756
35204012001,1099
35204013001,1994
35204014002,2129
35204014003,1917
35204015001,1994
35204114001,314
35204114002,775
35204019001,1510
35204115001,1085
35204116001,972
35204117001,972
35204117002,972
35204118001,523
35204118002,523
35204118003,523
35204118004,523
35204119001,496
35204120001,496
35204121001,1138
35204209001,960
35204209002,899
35204209003,899
35204211002,872
35204211003,881
35204212001,872
35204213002,256
35204213003,256
35204213004,256
35204213005,486
35204213006,0
35204213007,499
35204213008,649
35204214001,486
35204214002,486
35204214003,486
35204214004,486
35204215001,256
35204215002,0
35204215003,374
35204215004,256
35204215005,486
35204324006,971
35204324008,971
35204325001,229
35204325002,229
35204325003,229
35204325004,397
35204325005,397
35203720001,375
35203730001,649
35203730002,649
35203730003,649
35203731003,145
35203731004,649
35203731006,403
35203731007,145
35203731009,649
35203731010,649
35203872003,1757
35203873001,1530
35203732001,145
35203732002,401
35203733001,256
35203733002,256
35203733003,401
35203885002,3128
35203885003,2922
35203885004,2530
35203886001,1419
35203886002,1419
35203886003,1262
35203887001,1419
35203887002,2922
35203887003,1262
35203887006,1262
35204006001,611
35204006002,611
35203889003,1468
35203890001,1468
35203890002,1162
35203890003,1162
35203891001,1162
35203891002,1162
35203891003,1181
35203892001,1049
35203892002,1181
35203893001,1181
35203893002,1181
35203895001,942
35203895002,1031
35203895003,1031
35203895004,1031
35203895005,1031
35203897001,942
35204019002,2699
35204020001,2185
35204020002,2185
35204021001,2163
35204021002,2163
35204022001,3741
35204022002,4389
35204022003,3668
35204022004,3970
35204022005,3970
35204022006,3864
35204022007,3864
35204022008,3864
35204022009,3864
35204022010,4477
35204022011,4741
35204022012,3864
35204022013,4389
35204022015,3668
35204022016,3594
35204022017,4153
35204022018,3432
35204022019,4389
35204124002,752
35204124003,359
35204026002,606
35204027001,2300
35204125009,355
35204125010,229
35204126001,875
35204126002,834
35204126004,1709
35204126007,1591
35204216001,843
35204126012,869
35204126013,757
35204216002,1014
35204216003,843
35204217001,1013
35204217002,1013
35204218001,587
35204219001,1118
35204219002,1223
35204219003,760
35204220001,2303
35204220002,2303
35204220003,1298
35204220004,3137
35204334001,1164
35204334002,1164
35204334003,1306
35203635004,246
35203635005,847
35203635007,246
35203635008,246
35203635009,246
35203635010,246
35203636001,847
35203637001,847
35203637002,847
35203640001,246
35203640002,246
35203724001,230
35203724002,486
35203734001,256
35203734002,256
35203735001,256
35203735002,256
35203736002,256
35203736003,256
35203888001,1262
35203889001,1468
35203889002,1059
35203736004,0
35203736006,0
35203736007,0
35203736008,0
35203736009,0
35203897002,709
35203898001,1281
35203898002,492
35203898003,709
35203898004,709
35203899001,978
35204015002,1994
35204018001,3903
35204018003,2236
35204018004,3625
35204018005,3331
35204018006,3331
35204018007,3625
35204018008,3812
35203908001,773
35203909001,1292
35203909002,92
35203909003,1010
35203910001,1337
35203910002,1392
35203910003,1571
35203911001,1449
35203912001,1571
35204028001,943
35204028002,2300
35204028003,2253
35204029002,726
35204029003,1357
35204029006,725
35204030001,387
35204030002,1571
35204030003,387
35204032002,714
35204126009,757
35204126010,757
35204126011,757
35204126014,875
35204126015,112
35204127001,1258
35204128001,405
35204128002,959
35204129001,440
35204130001,865
35204130002,865
35204131004,1470
35204131005,1470
35204131006,865
35204220005,1748
35204220006,2457
35204221001,2308
35204222001,2308
35204224001,987
35204224002,790
35204224003,790
35204225001,790
35204226001,790
35204227001,790
35204227006,466
35204227010,790
35204227011,790
35204227012,790
35204227013,790
35204227014,790
35204227015,790
35204228001,3325
35204228002,3187
35204228004,3325
35204228005,3187
35204228006,4050
35204228007,4372
35204341003,436
35204341006,1451
35204228009,3079
35204228010,3183
35204228012,3187
35203640005,554
35203641001,847
35203641002,246
35203649003,1411
35203650004,146
35203650005,401
35203650006,401
35203650008,847
35203650009,590
35203650010,834
35203650011,834
35203651001,0
35203731011,649
35203731012,649
35203651003,146
35203737001,145
35203737002,145
35203738001,145
35203738002,145
35203738003,145
35203738004,145
35203899002,564
35203899003,564
35203739001,0
35203739003,145
35203739005,145
35203913001,1392
35203913002,1337
35203914002,1449
35203914003,1449
35203915002,1449
35204022020,4389
35204024001,2308
35204026001,606
35203915003,1511
35203915004,1337
35203915005,1449
35203916002,1449
35203916003,1449
35203916004,1449
35203916005,1184
35203917001,1010
35203919001,1457
35203921001,1200
35204032003,0
35204032004,638
35204033001,935
35204033002,935
35204034001,992
35204034002,202
35204034003,741
35204034004,992
35204035004,589
35204035007,282
35204035008,716
35204035009,716
35204035010,716
35204035011,716
35204035012,716
35204035013,677
35204035014,576
35204035015,576
35204035016,576
35204035017,576
35204035018,434
35204131007,1208
35204131012,865
35204131013,751
35204131014,751
35204131015,408
35204131016,865
35204133001,1276
35204134001,1326
35204134002,1326
35204134003,926
35204135001,2347
35204136001,942
35204136002,942
35204136003,942
35204136004,774
35204136005,942
35204228008,3325
35204229001,2639
35204229002,3187
35204230001,2654
35204230002,3057
35204230003,3195
35204230004,3920
35204230005,4372
35204230006,2662
35204230007,4124
35204230008,2790
35204230009,4181
35204230010,3049
35204230011,4181
35204230012,2639
35204231001,1205
35204231002,1205
35204231003,1205
35204231004,1205
35204231005,1205
35204231006,1205
35204231007,1205
35204232001,314
35204232002,1441
35204233001,1264
35204233002,1205
35204235001,1215
35204235002,758
35203651002,146
35203651004,146
35203652001,932
35203652002,146
35203652003,146
35203653001,146
35203653003,146
35203653004,146
35203653005,146
35203653006,146
35203654001,146
35203654002,146
35203655001,146
35203655002,146
35203655003,146
35203655004,146
35203656002,929
35203739006,145
35203739008,145
35203739012,145
35203739013,145
35203739014,145
35203739015,145
35203739016,145
35203740006,563
35203740007,563
35203743001,563
35203743002,563
35203744001,548
35203744004,563
35203745001,563
35203745002,563
35203745003,652
35203745004,652
35203921002,1292
35203922001,1059
35203922002,1059
35203925001,456
35203925002,456
35203925003,661
35203926001,661
35203927002,661
35203927003,661
35203927004,661
35203927005,661
35204035019,434
35204036001,20
35204036002,816
35204036004,679
35204036008,807
35204036009,807
35204036012,19
35204036014,19
35204036015,19
35204036016,19
35204036017,19
35204036018,0
35204036023,476
35204036026,677
35204036027,826
35204036030,826
35204036031,826
35204136006,826
35204136007,942
35204137001,1058
35204138002,875
35204138006,669
35204139001,885
35204139005,561
35204141001,978
35204142001,2611
35204142002,2698
35204142003,2342
35204142004,2255
35204142005,2255
35204235003,3938
35204235004,3938
35204235005,1453
35204236001,644
35204236002,649
35204237001,649
35204237002,649
35204237003,649
35204238001,649
35204238002,649
35204238003,649
35204238004,649
35204238005,649
35204240001,641
35204242001,1070
35204242003,1070
35204242004,662
35204242005,662
35204243001,1141
35204244001,1077
35204251005,410
35203656004,0
35203657002,0
35203657003,255
35203657004,406
35203657005,661
35203658001,1272
35203658002,1272
35203658003,1272
35203659001,929
35203660001,929
35203660002,1266
35203660003,1272
35203660004,1272
35203660005,1272
35203661004,1276
35203661006,1272
35203661012,1276
35203661014,1272
35203661015,1272
35203661016,1272
35203745005,652
35203746002,275
35203746003,608
35203746004,348
35203746005,563
35203747001,812
35203751002,352
35203751003,352
35203751004,698
35203751005,352
35203752004,698
35203752006,698
35203752007,698
35203752008,698
35203752011,698
35203753001,1275
35203927006,379
35203927007,379
35203928002,998
35203928003,661
35203929001,661
35203929002,205
35203929003,661
35204036032,826
35204036033,1316
35204036034,826
35204036035,19
35204036036,19
35204036037,19
35204040006,2517
35204041004,247
35204041005,247
35204042001,569
35204142006,2255
35204142007,2820
35204142008,2342
35204142010,2342
35204142011,2614
35204143002,587
35204143003,587
35204144001,1388
35204145002,1462
35204145003,1257
35204146001,1269
35204146002,1259
35204146003,438
35204146004,735
35204147001,272
35204244002,1077
35204245001,3228
35204245002,2693
35204245003,2833
35204246001,3155
35204249004,335
35204250002,639
35204250003,548
35204250006,548
35204251002,335
35204252007,305
35204252008,461
35204253001,573
35204253002,335
35204253003,573
35204357008,1558
35204357009,1558
35204358001,1558
35204358002,1548
35204359001,1548
35204359005,384
35204360001,615
35204360002,432
35204360003,432
35204360005,248
35204360006,248
35204360007,0
35204360008,0
35204360009,248
35204360010,248
35204360011,407
35204261001,1178
35203664001,1272
35203666001,1272
35203668001,438
35203668002,438
35203668003,907
35203668004,393
35203668005,393
35203669001,235
35203669002,438
35203669003,45
35203670001,45
35203670002,45
35203672001,346
35203672002,301
35203672003,346
35203675002,301
35203675003,301
35203675004,301
35203675005,301
35203753004,1275
35203753006,1272
35203753007,1272
35203753012,698
35203753013,698
35203754002,653
35203754003,653
35203928004,379
35203928005,205
35203757002,702
35203757003,393
35203757004,1270
35203757005,622
35203758001,1015
35203758002,393
35203758003,393
35203759001,393
35203759002,393
35203759003,393
35204036038,19
35204036039,19
35204038001,1088
35204038005,946
35204039002,1238
35204039003,958
35204040001,916
35204040003,1156
35203930002,1059
35203930003,1059
35203931001,1059
35203931002,777
35204042005,531
35204047006,436
35204047007,436
35204047008,0
35204047009,200
35204047011,0
35204047012,573
35204147002,832
35204148001,869
35204148002,869
35204149001,550
35204149002,305
35204149003,832
35204263002,442
35204149004,59
35204149005,305
35204254001,1396
35204254002,1396
35204255001,1396
35204256001,0
35204256002,632
35204256003,578
35204256004,0
35204257001,632
35204257002,0
35204258001,790
35204259001,618
35204365002,88
35204262001,503
35204262002,573
35204262003,573
35204262004,573
35204262005,573
35204263001,442
35204361003,451
35204361004,451
35204361005,451
35204362001,88
35204362002,88
35204362003,451
35204362004,451
35204362005,451
35204362006,451
35204363001,336
35204363002,88
35204363003,0
35204478016,127
35203673001,301
35203673002,301
35203675001,301
35203676001,0
35203676002,301
35203676003,301
35203676004,90
35203747002,652
35203748001,563
35203748002,563
35203680001,0
35203680002,256
35203680003,256
35203681001,230
35203681002,230
35203930001,1058
35204047015,200
35204049003,955
35204049005,0
35204043002,1112
35204043003,961
35204045001,708
35204047001,436
35204047002,573
35204047003,507
35204047004,442
35204047005,887
35204150001,682
35204150002,682
35204150003,885
35204151001,527
35204151002,565
35204151003,565
35204151004,352
35204151005,923
35204152001,431
35204152005,477
35204263005,519
35204263006,519
35204263010,519
35204265005,442
35204265009,456
35204266001,759
35204266002,178
35204267001,1296
35204267002,1325
35204268001,678
35204269001,808
35204271001,386
35204271002,104
35204271003,535
35204365003,88
35204365004,88
35204365005,88
35204365006,88
35204365007,88
35204366002,2450
35204366005,2486
35204367001,2624
35204369001,881
35204369002,826
35204369003,1073
35204369004,826
35204369005,826
35204370001,2536
35204371001,2890
35204372001,3202
35204373001,50
35204478013,127
35204478014,127
35204478015,127
35204478017,508
35204479001,305
35204479003,435
35204479004,435
35204479006,435
35204479008,620
35204479010,115
35204479012,0
35204616002,2993
35204616007,2415
35204616010,2963
35204616014,3242
35204616018,3858
35204479017,256
35203677001,256
35203677002,256
35203678001,256
35203678002,256
35203678003,256
35203679001,256
35203679002,256
35203679003,256
35203686004,127
35203686008,582
35203681003,0
35203681004,256
35203682001,357
35203754004,582
35203754005,352
35203755001,475
35203755002,301
35203755003,475
35203755004,653
35203756001,393
35203756002,393
35203756003,615
35203756004,393
35203757001,393
35203932001,1059
35202967006,363
35202968001,1206
35202765001,104
35202968002,272
35202969001,1523
35202969002,1523
35202969003,1257
35202969004,1257
35202969005,935
35202969006,1210
35202969007,1205
35202969008,1206
35202969009,1206
35202970002,1386
35202970003,1257
35202970004,1168
35202970005,1196
35202971001,1648
35202971002,1648
35202971003,1312
35202971004,1201
35202971005,1312
35202971006,1201
35202971007,1196
35202971008,1201
35202972001,934
35202972002,934
35202972003,1206
35202972004,1206
35202972005,1206
35203096003,441
35202973001,934
35201859001,737
35201999002,1130
35202104004,435
35202105001,321
35202105002,321
35202105003,321
35202105004,321
35202105005,321
35202105006,321
35202106001,321
35202106002,435
35202212003,926
35202212004,926
35202212005,926
35202485001,454
35202486001,454
35202486002,708
35202765002,167
35202765003,535
35202765004,535
35202767001,0
35202767002,136
35202767003,83
35202967005,935
35202767004,535
35202767005,535
35202767006,535
35202767007,535
35202767008,535
35202768001,371
35202768002,472
35202973002,571
35202973003,866
35202974001,571
35202975001,314
35202975002,314
35202975003,314
35202976001,314
35202976002,655
35202976003,314
35202976004,506
35202977001,655
35202977002,655
35202982001,629
35202983001,363
35202984003,655
35202985002,760
35203108003,600
35203108004,600
35201750001,229
35201750002,229
35201750003,229
35201750004,355
35201750005,355
35201751001,355
35201751002,355
35201752001,229
35201859002,547
35201860001,387
35201860002,935
35201860003,947
35201860004,1065
35201860005,947
35201861001,190
35201861002,583
35201862001,778
35201862002,385
35201862006,484
35201863003,484
35201864001,665
35201864002,665
35201868002,99
35201999001,552
35202000001,552
35202000002,552
35202001003,647
35202002001,1154
35202002002,1081
35202002003,647
35202003001,892
35202004001,887
35202004002,990
35202004003,887
35202004004,647
35202104001,321
35202104002,321
35202104003,321
35202106003,331
35202106004,435
35202106005,969
35202106006,706
35202106007,1710
35202106008,706
35202106009,1903
35202106010,2206
35202107001,613
35202107002,716
35202107003,321
35202107004,716
35202107005,706
35202107006,899
35202108001,716
35202108002,899
35202108003,716
35202108004,899
35202108005,716
35202108006,716
35202109001,1710
35202109002,2298
35202109003,1897
35202110001,2298
35202110002,2298
35202211004,1128
35202212001,347
35202212002,982
35202110004,2298
35202212007,926
35202212008,926
35202213001,926
35202213002,926
35202213003,926
35202213004,926
35202214001,1023
35202214002,926
35202214003,1407
35202214004,1407
35202214005,1407
35202214006,982
35202215001,1407
35202215002,1407
35202215003,1407
35202216001,1407
35202216002,1246
35202216003,1407
35202217001,1246
35202217002,1246
35202217006,1508
35202218001,1407
35202218002,1246
35202218004,1407
35202218007,1246
35202218008,1407
35202222001,1629
35202223001,1629
35202223002,2348
35202224001,2348
35202373002,2253
35202373004,2253
35202374001,2253
35202226001,2685
35202226002,2685
35202226003,2204
35202374002,2253
35202374003,2253
35202374004,2253
35202375001,2253
35202375002,2253
35202375003,2253
35202375004,2253
35202376001,1274
35202376002,1278
35202376003,969
35202376004,969
35202377001,2295
35202377002,2295
35202377005,973
35202378001,969
35202378002,969
35202378003,969
35202378004,969
35202378005,969
35202378006,969
35202379001,969
35202379002,969
35202379003,969
35202379004,969
35202379005,969
35202380001,969
35202380002,969
35202380003,1256
35202380004,1256
35202380005,1262
35202380006,1256
35202381001,969
35202381002,969
35202484001,454
35202484002,689
35202381004,1073
35202486003,454
35202486004,708
35202487001,708
35202487002,571
35202491004,235
35202491005,372
35202492001,708
35202492002,708
35202492003,708
35202492004,823
35202493001,708
35202493002,708
35202494001,454
35202494002,494
35202494003,454
35202495001,454
35202495002,689
35202495003,199
35202496002,454
35202496004,533
35202630002,63
35202630003,63
35202630010,63
35202630011,63
35202630012,63
35202630013,442
35202630015,63
35202630016,63
35202630017,63
35202636001,1389
35202636002,1402
35202636003,1402
35202636004,1402
35202637001,1402
35202637002,1422
35202637003,1402
35202637004,1473
35202638001,1188
35202638002,1208
35202638003,1208
35202638004,1334
35202639001,1334
35202639003,1334
35202639004,1334
35202768003,390
35202768004,308
35202768005,308
35202768006,308
35202769001,522
35202769002,522
35202770002,1540
35202770003,446
35202770004,344
35202771003,308
35202771004,446
35202771005,308
35202771007,446
35202771009,308
35202771010,308
35202771012,308
35202771013,446
35202771014,395
35202772001,344
35202772003,344
35202772004,344
35202772005,344
35202772006,344
35202772007,502
35202772008,446
35202772009,344
35202773001,344
35202773002,344
35202773003,344
35202773004,344
35202774001,344
35202774002,344
35202985003,778
35202986001,655
35202986002,655
35202986003,655
35202987001,357
35202987002,347
35202987003,347
